"ID","condition","binshift","freq","r"
"11","L_syncopated","17","0.833","0.249573"
"11","L_syncopated","17","1.25","0.349259"
"11","L_syncopated","17","1.667","0.160802"
"11","L_syncopated","17","2.083","0.370568"
"11","L_syncopated","17","2.5","0.00929"
"11","L_syncopated","17","2.917","0.373829"
"11","L_syncopated","17","3.333","0.337193"
"11","L_syncopated","17","3.75","0.323299"
"11","L_syncopated","17","4.167","0.505399"
"11","L_syncopated","17","4.583","0.518742"
"11","L_syncopated","17","5","0.301826"
"11","L_syncopated","18","0.417","0.270623"
"11","L_syncopated","18","0.833","0.103605"
"11","L_syncopated","18","1.25","0.029208"
"11","L_syncopated","18","1.667","0.347697"
"11","L_syncopated","18","2.083","0.402372"
"11","L_syncopated","18","2.5","0.271021"
"11","L_syncopated","18","2.917","0.363675"
"11","L_syncopated","18","3.333","0.249574"
"11","L_syncopated","18","3.75","0.469045"
"11","L_syncopated","18","4.167","0.397204"
"11","L_syncopated","18","4.583","0.222524"
"11","L_syncopated","18","5","0.498571"
"11","L_syncopated","19","0.417","0.501322"
"11","L_syncopated","19","0.833","0.556968"
"11","L_syncopated","19","1.25","0.305117"
"11","L_syncopated","19","1.667","0.300483"
"11","L_syncopated","19","2.083","0.13881"
"11","L_syncopated","19","2.5","0.397014"
"11","L_syncopated","19","2.917","0.106486"
"11","L_syncopated","19","3.333","0.321907"
"11","L_syncopated","19","3.75","0.392173"
"11","L_syncopated","19","4.167","0.34596"
"11","L_syncopated","19","4.583","0.259495"
"11","L_syncopated","19","5","0.223773"
"11","L_syncopated","20","0.417","0.253329"
"11","L_syncopated","20","0.833","0.282259"
"11","L_syncopated","20","1.25","0.313405"
"11","L_syncopated","20","1.667","0.598623"
"11","L_syncopated","20","2.083","0.329963"
"11","L_syncopated","20","2.5","0.143538"
"11","L_syncopated","20","2.917","0.757596"
"11","L_syncopated","20","3.333","0.00641"
"11","L_syncopated","20","3.75","0.39491"
"11","L_syncopated","20","4.167","0.559016"
"11","L_syncopated","20","4.583","0.327485"
"11","L_syncopated","20","5","0.191379"
"12","L_syncopated","0","0.417","0.756226"
"12","L_syncopated","0","0.833","0.537813"
"12","L_syncopated","0","1.25","0.928832"
"12","L_syncopated","0","1.667","0.517169"
"12","L_syncopated","0","2.083","0.745882"
"12","L_syncopated","0","2.5","0.556411"
"12","L_syncopated","0","2.917","0.752492"
"12","L_syncopated","0","3.333","0.467025"
"12","L_syncopated","0","3.75","0.395463"
"12","L_syncopated","0","4.167","0.759206"
"12","L_syncopated","0","4.583","0.51392"
"12","L_syncopated","0","5","0.939856"
"12","L_syncopated","-20","0.417","0.554185"
"12","L_syncopated","-20","0.833","0.350906"
"12","L_syncopated","-20","1.25","0.536179"
"12","L_syncopated","-20","1.667","0.235682"
"12","L_syncopated","-20","2.083","0.382086"
"12","L_syncopated","-20","2.5","0.386943"
"12","L_syncopated","-20","2.917","0.495061"
"12","L_syncopated","-20","3.333","0.145517"
"12","L_syncopated","-20","3.75","0.19714"
"12","L_syncopated","-20","4.167","0.215125"
"12","L_syncopated","-20","4.583","0.590845"
"12","L_syncopated","-20","5","0.645512"
"12","L_syncopated","-19","0.417","0.306435"
"12","L_syncopated","-19","0.833","0.407224"
"12","L_syncopated","-19","1.25","0.611842"
"12","L_syncopated","-19","1.667","0.19844"
"12","L_syncopated","-19","2.083","0.263499"
"12","L_syncopated","-19","2.5","0.434038"
"12","L_syncopated","-19","2.917","0.427583"
"12","L_syncopated","-19","3.333","0.338013"
"12","L_syncopated","-19","3.75","0.292166"
"12","L_syncopated","-19","4.167","0.458718"
"12","L_syncopated","-19","4.583","0.210162"
"12","L_syncopated","-19","5","0.334339"
"12","L_syncopated","-18","0.417","0.427973"
"12","L_syncopated","-18","0.833","0.50447"
"12","L_syncopated","-18","1.25","0.400614"
"12","L_syncopated","-18","1.667","0.332415"
"12","L_syncopated","-18","2.083","0.277111"
"12","L_syncopated","-18","2.5","0.575988"
"12","L_syncopated","-18","2.917","0.146962"
"12","L_syncopated","-18","3.333","0.182062"
"12","L_syncopated","-18","3.75","0.441316"
"12","L_syncopated","-18","4.167","0.429439"
"12","L_syncopated","-18","4.583","0.214769"
"12","L_syncopated","-18","5","0.442898"
"12","L_syncopated","-17","0.417","0.545263"
"12","L_syncopated","-17","0.833","0.371536"
"12","L_syncopated","-17","1.25","0.444375"
"12","L_syncopated","-17","1.667","0.091686"
"12","L_syncopated","-17","2.083","0.315991"
"12","L_syncopated","-17","2.5","0.085961"
"12","L_syncopated","-17","2.917","0.660022"
"12","L_syncopated","-17","3.333","0.631485"
"12","L_syncopated","-17","3.75","0.27131"
"12","L_syncopated","-17","4.167","0.243425"
"12","L_syncopated","-17","4.583","0.610598"
"12","L_syncopated","-17","5","0.460067"
"12","L_syncopated","-16","0.417","0.61875"
"12","L_syncopated","-16","0.833","0.507718"
"12","L_syncopated","-16","1.25","0.754857"
"12","L_syncopated","-16","1.667","0.279713"
"12","L_syncopated","-16","2.083","0.084646"
"12","L_syncopated","-16","2.5","0.482875"
"12","L_syncopated","-16","2.917","0.304617"
"12","L_syncopated","-16","3.333","0.13114"
"12","L_syncopated","-16","3.75","0.175094"
"12","L_syncopated","-16","4.167","0.511776"
"12","L_syncopated","-16","4.583","0.506865"
"12","L_syncopated","-16","5","0.456839"
"12","L_syncopated","-15","0.417","0.371048"
"12","L_syncopated","-15","0.833","0.528847"
"12","L_syncopated","-15","1.25","0.413978"
"12","L_syncopated","-15","1.667","0.319756"
"12","L_syncopated","-15","2.083","0.292777"
"12","L_syncopated","-15","2.5","0.367098"
"12","L_syncopated","-15","2.917","0.402042"
"12","L_syncopated","-15","3.333","0.266618"
"12","L_syncopated","-15","3.75","0.628059"
"12","L_syncopated","-15","4.167","0.414971"
"12","L_syncopated","-15","4.583","0.346228"
"12","L_syncopated","-15","5","0.46918"
"12","L_syncopated","-14","0.417","0.524108"
"12","L_syncopated","-14","0.833","0.4545"
"12","L_syncopated","-14","1.25","0.460654"
"12","L_syncopated","-14","1.667","0.349657"
"12","L_syncopated","-14","2.083","0.48824"
"12","L_syncopated","-14","2.5","0.424393"
"12","L_syncopated","-14","2.917","0.300615"
"12","L_syncopated","-14","3.333","0.337335"
"12","L_syncopated","-14","3.75","0.498732"
"12","L_syncopated","-14","4.167","0.131837"
"12","L_syncopated","-14","4.583","0.533398"
"12","L_syncopated","-14","5","0.287897"
"12","L_syncopated","-13","0.417","0.482679"
"12","L_syncopated","-13","0.833","0.386746"
"12","L_syncopated","-13","1.25","0.509527"
"12","L_syncopated","-13","1.667","0.070347"
"12","L_syncopated","-13","2.083","0.34986"
"12","L_syncopated","-13","2.5","0.491816"
"12","L_syncopated","-13","2.917","0.264226"
"12","L_syncopated","-13","3.333","0.240128"
"12","L_syncopated","-13","3.75","0.320613"
"12","L_syncopated","-13","4.167","0.425698"
"12","L_syncopated","-13","4.583","0.198824"
"12","L_syncopated","-13","5","0.417421"
"12","L_syncopated","-12","0.417","0.290328"
"12","L_syncopated","-12","0.833","0.152476"
"12","L_syncopated","-12","1.25","0.55048"
"12","L_syncopated","-12","1.667","0.456656"
"12","L_syncopated","-12","2.083","0.494214"
"12","L_syncopated","-12","2.5","0.265561"
"12","L_syncopated","-12","2.917","0.236031"
"12","L_syncopated","-12","3.333","0.13356"
"12","L_syncopated","-12","3.75","0.341808"
"12","L_syncopated","-12","4.167","0.330058"
"12","L_syncopated","-12","4.583","0.2608"
"12","L_syncopated","-12","5","0.49321"
"12","L_syncopated","-11","0.417","0.062167"
"12","L_syncopated","-11","0.833","0.30682"
"12","L_syncopated","-11","1.25","0.689233"
"12","L_syncopated","-11","1.667","0.269437"
"12","L_syncopated","-11","2.083","0.107544"
"12","L_syncopated","-11","2.5","0.677688"
"12","L_syncopated","-11","2.917","0.602042"
"12","L_syncopated","-11","3.333","0.184843"
"12","L_syncopated","-11","3.75","0.522397"
"12","L_syncopated","-11","4.167","0.092084"
"12","L_syncopated","-11","4.583","0.375419"
"12","L_syncopated","-11","5","0.239994"
"12","L_syncopated","-10","0.417","0.841782"
"12","L_syncopated","-10","0.833","0.31505"
"12","L_syncopated","-10","1.25","0.219279"
"12","L_syncopated","-10","1.667","0.005424"
"12","L_syncopated","-10","2.083","0.180927"
"12","L_syncopated","-10","2.5","0.330356"
"12","L_syncopated","-10","2.917","0.276916"
"12","L_syncopated","-10","3.333","0.420674"
"12","L_syncopated","-10","3.75","0.089815"
"12","L_syncopated","-10","4.167","0.302246"
"12","L_syncopated","-10","4.583","0.684164"
"12","L_syncopated","-10","5","0.528968"
"12","L_syncopated","-9","0.417","0.451024"
"12","L_syncopated","-9","0.833","0.25402"
"12","L_syncopated","-9","1.25","0.733607"
"12","L_syncopated","-9","1.667","0.310266"
"12","L_syncopated","-9","2.083","0.221629"
"12","L_syncopated","-9","2.5","0.182811"
"12","L_syncopated","-9","2.917","0.101494"
"12","L_syncopated","-9","3.333","0.227012"
"12","L_syncopated","-9","3.75","0.434726"
"12","L_syncopated","-9","4.167","0.505259"
"12","L_syncopated","-9","4.583","0.550973"
"12","L_syncopated","-9","5","0.150405"
"12","L_syncopated","-8","0.417","0.384633"
"12","L_syncopated","-8","0.833","0.677965"
"12","L_syncopated","-8","1.25","0.535708"
"12","L_syncopated","-8","1.667","0.262897"
"12","L_syncopated","-8","2.083","0.083262"
"12","L_syncopated","-8","2.5","0.254907"
"12","L_syncopated","-8","2.917","0.286047"
"12","L_syncopated","-8","3.333","0.132854"
"12","L_syncopated","-8","3.75","0.648098"
"12","L_syncopated","-8","4.167","0.564095"
"12","L_syncopated","-8","4.583","0.500789"
"12","L_syncopated","-8","5","0.160937"
"12","L_syncopated","-7","0.417","0.505842"
"12","L_syncopated","-7","0.833","0.409568"
"12","L_syncopated","-7","1.25","0.276687"
"12","L_syncopated","-7","1.667","0.451531"
"12","L_syncopated","-7","2.083","0.417685"
"12","L_syncopated","-7","2.5","0.41933"
"12","L_syncopated","-7","2.917","0.21883"
"12","L_syncopated","-7","3.333","0.489544"
"12","L_syncopated","-7","3.75","0.035012"
"12","L_syncopated","-7","4.167","0.34244"
"12","L_syncopated","-7","4.583","0.207062"
"12","L_syncopated","-7","5","0.581827"
"12","L_syncopated","-6","0.417","0.345368"
"12","L_syncopated","-6","0.833","0.369869"
"12","L_syncopated","-6","1.25","0.154414"
"12","L_syncopated","-6","1.667","0.516071"
"12","L_syncopated","-6","2.083","0.623799"
"12","L_syncopated","-6","2.5","0.140126"
"12","L_syncopated","-6","2.917","0.277689"
"12","L_syncopated","-6","3.333","0.279668"
"12","L_syncopated","-6","3.75","0.251354"
"12","L_syncopated","-6","4.167","0.418249"
"12","L_syncopated","-6","4.583","0.451428"
"12","L_syncopated","-6","5","0.80003"
"12","L_syncopated","-5","0.417","0.664547"
"12","L_syncopated","-5","0.833","0.320234"
"12","L_syncopated","-5","1.25","0.471684"
"12","L_syncopated","-5","1.667","0.566202"
"12","L_syncopated","-5","2.083","0.290344"
"12","L_syncopated","-5","2.5","0.617276"
"12","L_syncopated","-5","2.917","0.522897"
"12","L_syncopated","-5","3.333","0.621278"
"12","L_syncopated","-5","3.75","0.692595"
"12","L_syncopated","-5","4.167","0.330614"
"12","L_syncopated","-5","4.583","0.223769"
"12","L_syncopated","-5","5","0.375071"
"12","L_syncopated","-4","0.417","0.420707"
"12","L_syncopated","-4","0.833","0.387604"
"12","L_syncopated","-4","1.25","0.359184"
"12","L_syncopated","-4","1.667","0.705915"
"12","L_syncopated","-4","2.083","0.293155"
"12","L_syncopated","-4","2.5","0.471609"
"12","L_syncopated","-4","2.917","0.414098"
"12","L_syncopated","-4","3.333","0.205199"
"12","L_syncopated","-4","3.75","0.466211"
"12","L_syncopated","-4","4.167","0.166324"
"12","L_syncopated","-4","4.583","0.352425"
"12","L_syncopated","-4","5","0.394067"
"12","L_syncopated","-3","0.417","0.447287"
"12","L_syncopated","-3","0.833","0.169438"
"12","L_syncopated","-3","1.25","0.407953"
"12","L_syncopated","-3","1.667","0.519979"
"12","L_syncopated","-3","2.083","0.502275"
"12","L_syncopated","-3","2.5","0.520119"
"12","L_syncopated","-3","2.917","0.47461"
"12","L_syncopated","-3","3.333","0.624345"
"12","L_syncopated","-3","3.75","0.480172"
"12","L_syncopated","-3","4.167","0.16557"
"12","L_syncopated","-3","4.583","0.288782"
"12","L_syncopated","-3","5","0.489548"
"12","L_syncopated","-2","0.417","0.393971"
"12","L_syncopated","-2","0.833","0.168636"
"12","L_syncopated","-2","1.25","0.351639"
"12","L_syncopated","-2","1.667","0.501329"
"12","L_syncopated","-2","2.083","0.469629"
"12","L_syncopated","-2","2.5","0.185382"
"12","L_syncopated","-2","2.917","0.413466"
"12","L_syncopated","-2","3.333","0.078074"
"12","L_syncopated","-2","3.75","0.484703"
"12","L_syncopated","-2","4.167","0.184076"
"12","L_syncopated","-2","4.583","0.191581"
"12","L_syncopated","-2","5","0.182974"
"12","L_syncopated","-1","0.417","0.348027"
"12","L_syncopated","-1","0.833","0.386161"
"12","L_syncopated","-1","1.25","0.504423"
"12","L_syncopated","-1","1.667","0.285642"
"12","L_syncopated","-1","2.083","0.171089"
"12","L_syncopated","-1","2.5","0.189108"
"12","L_syncopated","-1","2.917","0.533366"
"12","L_syncopated","-1","3.333","0.506965"
"12","L_syncopated","-1","3.75","0.621873"
"12","L_syncopated","-1","4.167","0.710557"
"12","L_syncopated","-1","4.583","0.444534"
"12","L_syncopated","-1","5","0.471526"
"12","L_syncopated","1","0.417","0.350906"
"12","L_syncopated","1","0.833","0.536179"
"12","L_syncopated","1","1.25","0.235682"
"12","L_syncopated","1","1.667","0.382086"
"12","L_syncopated","1","2.083","0.386943"
"12","L_syncopated","1","2.5","0.495061"
"12","L_syncopated","1","2.917","0.145517"
"12","L_syncopated","1","3.333","0.19714"
"12","L_syncopated","1","3.75","0.215125"
"12","L_syncopated","1","4.167","0.590845"
"12","L_syncopated","1","4.583","0.645512"
"12","L_syncopated","1","5","0.560212"
"12","L_syncopated","2","0.417","0.407224"
"12","L_syncopated","2","0.833","0.611842"
"12","L_syncopated","2","1.25","0.19844"
"12","L_syncopated","2","1.667","0.263499"
"12","L_syncopated","2","2.083","0.434038"
"12","L_syncopated","2","2.5","0.427583"
"12","L_syncopated","2","2.917","0.338013"
"12","L_syncopated","2","3.333","0.292166"
"12","L_syncopated","2","3.75","0.458718"
"12","L_syncopated","2","4.167","0.210162"
"12","L_syncopated","2","4.583","0.334339"
"12","L_syncopated","2","5","0.42517"
"12","L_syncopated","3","0.417","0.50447"
"12","L_syncopated","3","0.833","0.400614"
"12","L_syncopated","3","1.25","0.332415"
"12","L_syncopated","3","1.667","0.277111"
"12","L_syncopated","3","2.083","0.575988"
"12","L_syncopated","3","2.5","0.146962"
"12","L_syncopated","3","2.917","0.182062"
"12","L_syncopated","3","3.333","0.441316"
"12","L_syncopated","3","3.75","0.429439"
"12","L_syncopated","3","4.167","0.214769"
"12","L_syncopated","3","4.583","0.442898"
"12","L_syncopated","3","5","0.553243"
"12","L_syncopated","4","0.417","0.371536"
"12","L_syncopated","4","0.833","0.444375"
"12","L_syncopated","4","1.25","0.091686"
"12","L_syncopated","4","1.667","0.315991"
"12","L_syncopated","4","2.083","0.085961"
"12","L_syncopated","4","2.5","0.660022"
"12","L_syncopated","4","2.917","0.631485"
"12","L_syncopated","4","3.333","0.27131"
"12","L_syncopated","4","3.75","0.243425"
"12","L_syncopated","4","4.167","0.610598"
"12","L_syncopated","4","4.583","0.460067"
"12","L_syncopated","4","5","0.676209"
"12","L_syncopated","5","0.417","0.507718"
"12","L_syncopated","5","0.833","0.754857"
"12","L_syncopated","5","1.25","0.279713"
"12","L_syncopated","5","1.667","0.084646"
"12","L_syncopated","5","2.083","0.482875"
"12","L_syncopated","5","2.5","0.304617"
"12","L_syncopated","5","2.917","0.13114"
"12","L_syncopated","5","3.333","0.175094"
"12","L_syncopated","5","3.75","0.511776"
"12","L_syncopated","5","4.167","0.506865"
"12","L_syncopated","5","4.583","0.456839"
"12","L_syncopated","5","5","0.422584"
"12","L_syncopated","6","0.417","0.528847"
"12","L_syncopated","6","0.833","0.413978"
"12","L_syncopated","6","1.25","0.319756"
"12","L_syncopated","6","1.667","0.292777"
"12","L_syncopated","6","2.083","0.367098"
"12","L_syncopated","6","2.5","0.402042"
"12","L_syncopated","6","2.917","0.266618"
"12","L_syncopated","6","3.333","0.628059"
"12","L_syncopated","6","3.75","0.414971"
"12","L_syncopated","6","4.167","0.346228"
"12","L_syncopated","6","4.583","0.46918"
"12","L_syncopated","6","5","0.048105"
"12","L_syncopated","7","0.417","0.4545"
"12","L_syncopated","7","0.833","0.460654"
"12","L_syncopated","7","1.25","0.349657"
"12","L_syncopated","7","1.667","0.48824"
"12","L_syncopated","7","2.083","0.424393"
"12","L_syncopated","7","2.5","0.300615"
"12","L_syncopated","7","2.917","0.337335"
"12","L_syncopated","7","3.333","0.498732"
"12","L_syncopated","7","3.75","0.131837"
"12","L_syncopated","7","4.167","0.533398"
"12","L_syncopated","7","4.583","0.287897"
"12","L_syncopated","7","5","0.18474"
"12","L_syncopated","8","0.417","0.386746"
"12","L_syncopated","8","0.833","0.509527"
"12","L_syncopated","8","1.25","0.070347"
"12","L_syncopated","8","1.667","0.34986"
"12","L_syncopated","8","2.083","0.491816"
"12","L_syncopated","8","2.5","0.264226"
"12","L_syncopated","8","2.917","0.240128"
"12","L_syncopated","8","3.333","0.320613"
"12","L_syncopated","8","3.75","0.425698"
"12","L_syncopated","8","4.167","0.198824"
"12","L_syncopated","8","4.583","0.417421"
"12","L_syncopated","8","5","0.553955"
"12","L_syncopated","9","0.417","0.152476"
"12","L_syncopated","9","0.833","0.55048"
"12","L_syncopated","9","1.25","0.456656"
"12","L_syncopated","9","1.667","0.494214"
"12","L_syncopated","9","2.083","0.265561"
"12","L_syncopated","9","2.5","0.236031"
"12","L_syncopated","9","2.917","0.13356"
"12","L_syncopated","9","3.333","0.341808"
"12","L_syncopated","9","3.75","0.330058"
"12","L_syncopated","9","4.167","0.2608"
"12","L_syncopated","9","4.583","0.49321"
"12","L_syncopated","9","5","0.223931"
"12","L_syncopated","10","0.417","0.30682"
"12","L_syncopated","10","0.833","0.689233"
"12","L_syncopated","10","1.25","0.269437"
"12","L_syncopated","10","1.667","0.107544"
"12","L_syncopated","10","2.083","0.677688"
"12","L_syncopated","10","2.5","0.602042"
"12","L_syncopated","10","2.917","0.184843"
"12","L_syncopated","10","3.333","0.522397"
"12","L_syncopated","10","3.75","0.092084"
"12","L_syncopated","10","4.167","0.375419"
"12","L_syncopated","10","4.583","0.239994"
"12","L_syncopated","10","5","0.192122"
"12","L_syncopated","11","0.417","0.31505"
"12","L_syncopated","11","0.833","0.219279"
"12","L_syncopated","11","1.25","0.005424"
"12","L_syncopated","11","1.667","0.180927"
"12","L_syncopated","11","2.083","0.330356"
"12","L_syncopated","11","2.5","0.276916"
"12","L_syncopated","11","2.917","0.420674"
"12","L_syncopated","11","3.333","0.089815"
"12","L_syncopated","11","3.75","0.302246"
"12","L_syncopated","11","4.167","0.684164"
"12","L_syncopated","11","4.583","0.528968"
"12","L_syncopated","11","5","0.382498"
"12","L_syncopated","12","0.417","0.25402"
"12","L_syncopated","12","0.833","0.733607"
"12","L_syncopated","12","1.25","0.310266"
"12","L_syncopated","12","1.667","0.221629"
"12","L_syncopated","12","2.083","0.182811"
"12","L_syncopated","12","2.5","0.101494"
"12","L_syncopated","12","2.917","0.227012"
"12","L_syncopated","12","3.333","0.434726"
"12","L_syncopated","12","3.75","0.505259"
"12","L_syncopated","12","4.167","0.550973"
"12","L_syncopated","12","4.583","0.150405"
"12","L_syncopated","12","5","0.553076"
"12","L_syncopated","13","0.417","0.677965"
"12","L_syncopated","13","0.833","0.535708"
"12","L_syncopated","13","1.25","0.262897"
"12","L_syncopated","13","1.667","0.083262"
"12","L_syncopated","13","2.083","0.254907"
"12","L_syncopated","13","2.5","0.286047"
"12","L_syncopated","13","2.917","0.132854"
"12","L_syncopated","13","3.333","0.648098"
"12","L_syncopated","13","3.75","0.564095"
"12","L_syncopated","13","4.167","0.500789"
"12","L_syncopated","13","4.583","0.160937"
"12","L_syncopated","13","5","0.606479"
"12","L_syncopated","14","0.417","0.409568"
"12","L_syncopated","14","0.833","0.276687"
"12","L_syncopated","14","1.25","0.451531"
"12","L_syncopated","14","1.667","0.417685"
"12","L_syncopated","14","2.083","0.41933"
"12","L_syncopated","14","2.5","0.21883"
"12","L_syncopated","14","2.917","0.489544"
"12","L_syncopated","14","3.333","0.035012"
"12","L_syncopated","14","3.75","0.34244"
"12","L_syncopated","14","4.167","0.207062"
"12","L_syncopated","14","4.583","0.581827"
"12","L_syncopated","14","5","0.452096"
"12","L_syncopated","15","0.417","0.369869"
"12","L_syncopated","15","0.833","0.154414"
"12","L_syncopated","15","1.25","0.516071"
"12","L_syncopated","15","1.667","0.623799"
"12","L_syncopated","15","2.083","0.140126"
"12","L_syncopated","15","2.5","0.277689"
"12","L_syncopated","15","2.917","0.279668"
"12","L_syncopated","15","3.333","0.251354"
"12","L_syncopated","15","3.75","0.418249"
"12","L_syncopated","15","4.167","0.451428"
"12","L_syncopated","15","4.583","0.80003"
"12","L_syncopated","15","5","0.229465"
"12","L_syncopated","16","0.417","0.320234"
"12","L_syncopated","16","0.833","0.471684"
"12","L_syncopated","16","1.25","0.566202"
"12","L_syncopated","16","1.667","0.290344"
"12","L_syncopated","16","2.083","0.617276"
"12","L_syncopated","16","2.5","0.522897"
"12","L_syncopated","16","2.917","0.621278"
"12","L_syncopated","16","3.333","0.692595"
"12","L_syncopated","16","3.75","0.330614"
"12","L_syncopated","16","4.167","0.223769"
"12","L_syncopated","16","4.583","0.375071"
"12","L_syncopated","16","5","0.635554"
"12","L_syncopated","17","0.417","0.387604"
"12","L_syncopated","17","0.833","0.359184"
"12","L_syncopated","17","1.25","0.705915"
"12","L_syncopated","17","1.667","0.293155"
"12","L_syncopated","17","2.083","0.471609"
"12","L_syncopated","17","2.5","0.414098"
"12","L_syncopated","17","2.917","0.205199"
"12","L_syncopated","17","3.333","0.466211"
"12","L_syncopated","17","3.75","0.166324"
"12","L_syncopated","17","4.167","0.352425"
"12","L_syncopated","17","4.583","0.394067"
"12","L_syncopated","17","5","0.521226"
"12","L_syncopated","18","0.417","0.169438"
"12","L_syncopated","18","0.833","0.407953"
"12","L_syncopated","18","1.25","0.519979"
"12","L_syncopated","18","1.667","0.502275"
"12","L_syncopated","18","2.083","0.520119"
"12","L_syncopated","18","2.5","0.47461"
"12","L_syncopated","18","2.917","0.624345"
"12","L_syncopated","18","3.333","0.480172"
"12","L_syncopated","18","3.75","0.16557"
"12","L_syncopated","18","4.167","0.288782"
"12","L_syncopated","18","4.583","0.489548"
"12","L_syncopated","18","5","0.438204"
"12","L_syncopated","19","0.417","0.168636"
"12","L_syncopated","19","0.833","0.351639"
"12","L_syncopated","19","1.25","0.501329"
"12","L_syncopated","19","1.667","0.469629"
"12","L_syncopated","19","2.083","0.185382"
"12","L_syncopated","19","2.5","0.413466"
"12","L_syncopated","19","2.917","0.078074"
"12","L_syncopated","19","3.333","0.484703"
"12","L_syncopated","19","3.75","0.184076"
"12","L_syncopated","19","4.167","0.191581"
"12","L_syncopated","19","4.583","0.182974"
"12","L_syncopated","19","5","0.170754"
"12","L_syncopated","20","0.417","0.386161"
"12","L_syncopated","20","0.833","0.504423"
"12","L_syncopated","20","1.25","0.285642"
"12","L_syncopated","20","1.667","0.171089"
"12","L_syncopated","20","2.083","0.189108"
"12","L_syncopated","20","2.5","0.533366"
"12","L_syncopated","20","2.917","0.506965"
"12","L_syncopated","20","3.333","0.621873"
"12","L_syncopated","20","3.75","0.710557"
"12","L_syncopated","20","4.167","0.444534"
"12","L_syncopated","20","4.583","0.471526"
"12","L_syncopated","20","5","0.28943"
"13","L_syncopated","0","0.417","0.652131"
"13","L_syncopated","0","0.833","0.657769"
"13","L_syncopated","0","1.25","0.42412"
"13","L_syncopated","0","1.667","0.485949"
"13","L_syncopated","0","2.083","0.568482"
"13","L_syncopated","0","2.5","0.485672"
"13","L_syncopated","0","2.917","0.728878"
"13","L_syncopated","0","3.333","0.385467"
"13","L_syncopated","0","3.75","0.147483"
"13","L_syncopated","0","4.167","0.791998"
"13","L_syncopated","0","4.583","0.812704"
"13","L_syncopated","0","5","0.493934"
"13","L_syncopated","-20","0.417","0.377413"
"13","L_syncopated","-20","0.833","0.88422"
"13","L_syncopated","-20","1.25","0.490408"
"13","L_syncopated","-20","1.667","0.442174"
"13","L_syncopated","-20","2.083","0.687078"
"13","L_syncopated","-20","2.5","0.355554"
"13","L_syncopated","-20","2.917","0.0884"
"13","L_syncopated","-20","3.333","0.619601"
"13","L_syncopated","-20","3.75","0.589347"
"13","L_syncopated","-20","4.167","0.524158"
"13","L_syncopated","-20","4.583","0.495489"
"13","L_syncopated","-20","5","0.217208"
"13","L_syncopated","-19","0.417","0.461044"
"13","L_syncopated","-19","0.833","0.396539"
"13","L_syncopated","-19","1.25","0.497506"
"13","L_syncopated","-19","1.667","0.600281"
"13","L_syncopated","-19","2.083","0.200324"
"13","L_syncopated","-19","2.5","0.417023"
"13","L_syncopated","-19","2.917","0.254556"
"13","L_syncopated","-19","3.333","0.287519"
"13","L_syncopated","-19","3.75","0.353847"
"13","L_syncopated","-19","4.167","0.287856"
"13","L_syncopated","-19","4.583","0.350859"
"13","L_syncopated","-19","5","0.203422"
"13","L_syncopated","-18","0.417","0.472458"
"13","L_syncopated","-18","0.833","0.088717"
"13","L_syncopated","-18","1.25","0.427931"
"13","L_syncopated","-18","1.667","0.475448"
"13","L_syncopated","-18","2.083","0.427075"
"13","L_syncopated","-18","2.5","0.20436"
"13","L_syncopated","-18","2.917","0.037449"
"13","L_syncopated","-18","3.333","0.415819"
"13","L_syncopated","-18","3.75","0.503765"
"13","L_syncopated","-18","4.167","0.380182"
"13","L_syncopated","-18","4.583","0.259216"
"13","L_syncopated","-18","5","0.067492"
"13","L_syncopated","-17","0.417","0.404848"
"13","L_syncopated","-17","0.833","0.236477"
"13","L_syncopated","-17","1.25","0.622904"
"13","L_syncopated","-17","1.667","0.218711"
"13","L_syncopated","-17","2.083","0.410225"
"13","L_syncopated","-17","2.5","0.629144"
"13","L_syncopated","-17","2.917","0.778392"
"13","L_syncopated","-17","3.333","0.750467"
"13","L_syncopated","-17","3.75","0.114844"
"13","L_syncopated","-17","4.167","0.653014"
"13","L_syncopated","-17","4.583","0.258939"
"13","L_syncopated","-17","5","0.477771"
"13","L_syncopated","-16","0.417","0.716851"
"13","L_syncopated","-16","0.833","0.513608"
"13","L_syncopated","-16","1.25","0.104087"
"13","L_syncopated","-16","1.667","0.456523"
"13","L_syncopated","-16","2.083","0.624803"
"13","L_syncopated","-16","2.5","0.243236"
"13","L_syncopated","-16","2.917","0.600817"
"13","L_syncopated","-16","3.333","0.422514"
"13","L_syncopated","-16","3.75","0.284953"
"13","L_syncopated","-16","4.167","0.338932"
"13","L_syncopated","-16","4.583","0.373571"
"13","L_syncopated","-16","5","0.154337"
"13","L_syncopated","-15","0.417","0.579075"
"13","L_syncopated","-15","0.833","0.428133"
"13","L_syncopated","-15","1.25","0.490393"
"13","L_syncopated","-15","1.667","0.29087"
"13","L_syncopated","-15","2.083","0.32719"
"13","L_syncopated","-15","2.5","0.470226"
"13","L_syncopated","-15","2.917","0.354569"
"13","L_syncopated","-15","3.333","0.407141"
"13","L_syncopated","-15","3.75","0.271189"
"13","L_syncopated","-15","4.167","0.219584"
"13","L_syncopated","-15","4.583","0.220329"
"13","L_syncopated","-15","5","0.24798"
"13","L_syncopated","-14","0.417","0.312614"
"13","L_syncopated","-14","0.833","0.417368"
"13","L_syncopated","-14","1.25","0.232054"
